experiment,PID,group,data,Label,Metric,statistic,bias,std.error,conf.low,conf.high
felt touch,sub17,Control,,sadness,F1,0,0,0,NA,NA
felt touch,sub17,Control,,sadness,F1chance,0.2857142857142857,-0.0049266111403121204,0.06888803976096436,0.15384615384615385,0.4210526315789474
felt touch,sub17,Control,,gratitude,Recall,0,0,0,NA,NA
felt touch,sub17,Control,,gratitude,Precision,0,0,0,NA,NA
felt touch,sub17,Control,,gratitude,Specificity,0.8305084745762712,-8.90338006964142e-4,0.046498130667845035,0.7368421052631579,0.9152542372881356
felt touch,sub17,Control,,gratitude,F1,0,0,0,NA,NA
felt touch,sub17,Control,,gratitude,F1chance,0.2857142857142857,-0.0012430557782862617,0.06729590654250961,0.15384615384615385,0.4
felt touch,sub18,Control,,attention,Recall,1,0,0,NA,NA
felt touch,sub18,Control,,attention,Precision,0.47619047619047616,-2.4063873867774532e-4,0.10692410863792648,0.2777777777777778,0.7081216244099543
felt touch,sub18,Control,,attention,Specificity,1,0,0,NA,NA
felt touch,sub18,Control,,attention,F1,0.6451612903225806,-0.007376792398150367,0.09949024836595645,0.4347826086956522,0.8291224960068552
felt touch,sub18,Control,,attention,F1chance,0.2857142857142857,-0.003168671556991798,0.06807871525623153,0.15384615384615385,0.4
felt touch,sub18,Control,,love,Recall,0.6,0.004804242326301167,0.15976578812694187,0.2857142857142857,0.9
felt touch,sub18,Control,,love,Precision,1,-0.0010000000000000009,0.03162277660168379,1,1
felt touch,sub18,Control,,love,Specificity,0.9259259259259259,0.0010155815192482986,0.03628000401458456,0.8490566037735849,0.9821428571428571
felt touch,sub18,Control,,love,F1,0.7499999999999999,-0.009184834382595541,0.13157354099022558,0.4444444444444445,0.9473684210526316
felt touch,sub18,Control,,love,F1chance,0.2857142857142857,-0.004491954401654286,0.07186046463811382,0.15384615384615385,0.4210526315789474
felt touch,sub18,Control,,happiness,Recall,0.2,0.0056913987457331006,0.13383798815915,0,0.5
felt touch,sub18,Control,,happiness,Precision,0.6666666666666666,-0.007118650793650816,0.3291568615457312,0,1
felt touch,sub18,Control,,happiness,Specificity,0.8596491228070176,-2.3642737397222557e-4,0.04738824182831141,0.7627118644067796,0.9473684210526315
felt touch,sub18,Control,,happiness,F1,0.30769230769230765,-0.008583214435016806,0.1707155445600519,0,0.625
felt touch,sub18,Control,,happiness,F1chance,0.2857142857142857,-0.0012866901435167333,0.07250834909384704,0.15384615384615385,0.4210526315789474
