experiment,PID,group,Experimenter,task,trial,cued,response
felt touch,asd26,ASD,3,forced choice,49,attention,attention
felt touch,asd26,ASD,3,forced choice,50,sadness,sadness
felt touch,asd26,ASD,3,forced choice,51,gratitude,gratitude
felt touch,asd26,ASD,3,forced choice,52,love,calming
felt touch,asd26,ASD,3,forced choice,53,calming,calming
felt touch,asd26,ASD,3,forced choice,54,happiness,happiness
felt touch,asd26,ASD,3,forced choice,55,calming,love
felt touch,asd26,ASD,3,forced choice,56,love,calming
felt touch,asd26,ASD,3,forced choice,57,attention,attention
felt touch,asd26,ASD,3,forced choice,58,happiness,other
felt touch,asd26,ASD,3,forced choice,59,gratitude,attention
felt touch,asd26,ASD,3,forced choice,60,sadness,sadness
felt touch,asd27,ASD,3,forced choice,1,sadness,calming
felt touch,asd27,ASD,3,forced choice,2,attention,attention
felt touch,asd27,ASD,3,forced choice,3,love,calming
felt touch,asd27,ASD,3,forced choice,4,happiness,happiness
felt touch,asd27,ASD,3,forced choice,5,calming,gratitude
felt touch,asd27,ASD,3,forced choice,6,gratitude,attention
felt touch,asd27,ASD,3,forced choice,7,attention,attention
felt touch,asd27,ASD,3,forced choice,8,gratitude,attention
felt touch,asd27,ASD,3,forced choice,9,happiness,happiness
felt touch,asd27,ASD,3,forced choice,10,sadness,sadness
felt touch,asd27,ASD,3,forced choice,11,love,love
felt touch,asd27,ASD,3,forced choice,12,calming,gratitude
felt touch,asd27,ASD,3,forced choice,13,happiness,happiness
felt touch,asd27,ASD,3,forced choice,14,love,calming
felt touch,asd27,ASD,3,forced choice,15,attention,attention
felt touch,asd27,ASD,3,forced choice,16,calming,calming
felt touch,asd27,ASD,3,forced choice,17,sadness,calming
felt touch,asd27,ASD,3,forced choice,18,gratitude,gratitude
felt touch,asd27,ASD,3,forced choice,19,sadness,love
felt touch,asd27,ASD,3,forced choice,20,happiness,happiness
felt touch,asd27,ASD,3,forced choice,21,calming,calming
felt touch,asd27,ASD,3,forced choice,22,attention,attention
felt touch,asd27,ASD,3,forced choice,23,gratitude,gratitude
felt touch,asd27,ASD,3,forced choice,24,love,love
felt touch,asd27,ASD,3,forced choice,25,calming,calming
felt touch,asd27,ASD,3,forced choice,26,attention,attention
felt touch,asd27,ASD,3,forced choice,27,happiness,happiness
felt touch,asd27,ASD,3,forced choice,28,love,love
felt touch,asd27,ASD,3,forced choice,29,gratitude,gratitude
felt touch,asd27,ASD,3,forced choice,30,sadness,sadness
felt touch,asd27,ASD,3,forced choice,31,love,love
felt touch,asd27,ASD,3,forced choice,32,gratitude,gratitude
felt touch,asd27,ASD,3,forced choice,33,attention,attention
felt touch,asd27,ASD,3,forced choice,34,happiness,happiness
felt touch,asd27,ASD,3,forced choice,35,calming,calming
felt touch,asd27,ASD,3,forced choice,36,sadness,sadness
felt touch,asd27,ASD,3,forced choice,37,happiness,happiness
felt touch,asd27,ASD,3,forced choice,38,love,love
felt touch,asd27,ASD,3,forced choice,39,sadness,calming
felt touch,asd27,ASD,3,forced choice,40,gratitude,gratitude
felt touch,asd27,ASD,3,forced choice,41,attention,attention
felt touch,asd27,ASD,3,forced choice,42,calming,calming
felt touch,asd27,ASD,3,forced choice,43,happiness,happiness
felt touch,asd27,ASD,3,forced choice,44,sadness,sadness
felt touch,asd27,ASD,3,forced choice,45,calming,calming
felt touch,asd27,ASD,3,forced choice,46,attention,attention
felt touch,asd27,ASD,3,forced choice,47,love,love
felt touch,asd27,ASD,3,forced choice,48,gratitude,gratitude
felt touch,asd27,ASD,3,forced choice,49,attention,attention
felt touch,asd27,ASD,3,forced choice,50,calming,calming
felt touch,asd27,ASD,3,forced choice,51,love,love
felt touch,asd27,ASD,3,forced choice,52,gratitude,gratitude
felt touch,asd27,ASD,3,forced choice,53,happiness,happiness
felt touch,asd27,ASD,3,forced choice,54,sadness,sadness
felt touch,asd27,ASD,3,forced choice,55,love,love
felt touch,asd27,ASD,3,forced choice,56,sadness,sadness
felt touch,asd27,ASD,3,forced choice,57,gratitude,gratitude
felt touch,asd27,ASD,3,forced choice,58,attention,attention
felt touch,asd27,ASD,3,forced choice,59,happiness,happiness
felt touch,asd27,ASD,3,forced choice,60,calming,calming
felt touch,asd28,ASD,1,forced choice,1,love,other
felt touch,asd28,ASD,1,forced choice,2,gratitude,attention
felt touch,asd28,ASD,1,forced choice,3,sadness,love
felt touch,asd28,ASD,1,forced choice,4,attention,attention
felt touch,asd28,ASD,1,forced choice,5,happiness,other
felt touch,asd28,ASD,1,forced choice,6,calming,sadness
felt touch,asd28,ASD,1,forced choice,7,calming,calming
felt touch,asd28,ASD,1,forced choice,8,attention,attention
felt touch,asd28,ASD,1,forced choice,9,sadness,sadness
felt touch,asd28,ASD,1,forced choice,10,love,love
felt touch,asd28,ASD,1,forced choice,11,happiness,happiness
felt touch,asd28,ASD,1,forced choice,12,gratitude,calming
felt touch,asd28,ASD,1,forced choice,13,gratitude,calming
felt touch,asd28,ASD,1,forced choice,14,happiness,attention
felt touch,asd28,ASD,1,forced choice,15,calming,calming
felt touch,asd28,ASD,1,forced choice,16,love,love
felt touch,asd28,ASD,1,forced choice,17,attention,attention
felt touch,asd28,ASD,1,forced choice,18,sadness,sadness
felt touch,asd28,ASD,1,forced choice,19,sadness,sadness
felt touch,asd28,ASD,1,forced choice,20,happiness,attention
felt touch,asd28,ASD,1,forced choice,21,love,love
felt touch,asd28,ASD,1,forced choice,22,attention,attention
felt touch,asd28,ASD,1,forced choice,23,calming,calming
felt touch,asd28,ASD,1,forced choice,24,gratitude,sadness
felt touch,asd28,ASD,1,forced choice,25,calming,calming
felt touch,asd28,ASD,1,forced choice,26,happiness,attention
felt touch,asd28,ASD,1,forced choice,27,gratitude,gratitude
felt touch,asd28,ASD,1,forced choice,28,attention,attention
felt touch,asd28,ASD,1,forced choice,29,sadness,gratitude
felt touch,asd28,ASD,1,forced choice,30,love,love
felt touch,asd28,ASD,1,forced choice,31,gratitude,calming
felt touch,asd28,ASD,1,forced choice,32,love,love
felt touch,asd28,ASD,1,forced choice,33,sadness,sadness
felt touch,asd28,ASD,1,forced choice,34,attention,attention
felt touch,asd28,ASD,1,forced choice,35,happiness,attention
felt touch,asd28,ASD,1,forced choice,36,calming,calming
felt touch,asd28,ASD,1,forced choice,37,attention,attention
felt touch,asd28,ASD,1,forced choice,38,happiness,attention
felt touch,asd28,ASD,1,forced choice,39,gratitude,sadness
felt touch,asd28,ASD,1,forced choice,40,calming,calming
felt touch,asd28,ASD,1,forced choice,41,love,love
felt touch,asd28,ASD,1,forced choice,42,sadness,sadness
felt touch,asd28,ASD,1,forced choice,43,love,love
felt touch,asd28,ASD,1,forced choice,44,calming,calming
felt touch,asd28,ASD,1,forced choice,45,happiness,attention
felt touch,asd28,ASD,1,forced choice,46,attention,attention
felt touch,asd28,ASD,1,forced choice,47,sadness,sadness
felt touch,asd28,ASD,1,forced choice,48,gratitude,gratitude
felt touch,asd28,ASD,1,forced choice,49,happiness,attention
felt touch,asd28,ASD,1,forced choice,50,love,love
felt touch,asd28,ASD,1,forced choice,51,calming,calming
felt touch,asd28,ASD,1,forced choice,52,gratitude,gratitude
felt touch,asd28,ASD,1,forced choice,53,attention,attention
felt touch,asd28,ASD,1,forced choice,54,sadness,sadness
felt touch,asd28,ASD,1,forced choice,55,love,love
felt touch,asd28,ASD,1,forced choice,56,calming,calming
felt touch,asd28,ASD,1,forced choice,57,sadness,sadness
felt touch,asd28,ASD,1,forced choice,58,happiness,attention
felt touch,asd28,ASD,1,forced choice,59,gratitude,gratitude
felt touch,asd28,ASD,1,forced choice,60,attention,attention
felt touch,asd29,ASD,1,forced choice,1,happiness,attention
felt touch,asd29,ASD,1,forced choice,2,attention,attention
felt touch,asd29,ASD,1,forced choice,3,sadness,calming
felt touch,asd29,ASD,1,forced choice,4,calming,gratitude
felt touch,asd29,ASD,1,forced choice,5,gratitude,gratitude
felt touch,asd29,ASD,1,forced choice,6,love,love
felt touch,asd29,ASD,1,forced choice,7,happiness,attention
felt touch,asd29,ASD,1,forced choice,8,gratitude,gratitude
felt touch,asd29,ASD,1,forced choice,9,calming,calming
felt touch,asd29,ASD,1,forced choice,10,attention,attention
felt touch,asd29,ASD,1,forced choice,11,sadness,gratitude
felt touch,asd29,ASD,1,forced choice,12,love,love
felt touch,asd29,ASD,1,forced choice,13,calming,calming
felt touch,asd29,ASD,1,forced choice,14,gratitude,gratitude
felt touch,asd29,ASD,1,forced choice,15,sadness,sadness
felt touch,asd29,ASD,1,forced choice,16,love,love
felt touch,asd29,ASD,1,forced choice,17,attention,attention
felt touch,asd29,ASD,1,forced choice,18,happiness,attention
felt touch,asd29,ASD,1,forced choice,19,happiness,other
felt touch,asd29,ASD,1,forced choice,20,love,love
felt touch,asd29,ASD,1,forced choice,21,gratitude,gratitude
felt touch,asd29,ASD,1,forced choice,22,sadness,calming
felt touch,asd29,ASD,1,forced choice,23,calming,calming
felt touch,asd29,ASD,1,forced choice,24,attention,attention
felt touch,asd29,ASD,1,forced choice,25,sadness,gratitude
felt touch,asd29,ASD,1,forced choice,26,love,love
felt touch,asd29,ASD,1,forced choice,27,gratitude,gratitude
felt touch,asd29,ASD,1,forced choice,28,attention,attention
felt touch,asd29,ASD,1,forced choice,29,happiness,other
felt touch,asd29,ASD,1,forced choice,30,calming,calming
felt touch,asd29,ASD,1,forced choice,31,sadness,gratitude
felt touch,asd29,ASD,1,forced choice,32,happiness,other
felt touch,asd29,ASD,1,forced choice,33,attention,attention
felt touch,asd29,ASD,1,forced choice,34,calming,calming
felt touch,asd29,ASD,1,forced choice,35,love,love
felt touch,asd29,ASD,1,forced choice,36,gratitude,gratitude
felt touch,asd29,ASD,1,forced choice,37,attention,attention
felt touch,asd29,ASD,1,forced choice,38,happiness,other
felt touch,asd29,ASD,1,forced choice,39,gratitude,gratitude
felt touch,asd29,ASD,1,forced choice,40,love,love
felt touch,asd29,ASD,1,forced choice,41,calming,calming
felt touch,asd29,ASD,1,forced choice,42,sadness,gratitude
felt touch,asd29,ASD,1,forced choice,43,happiness,other
felt touch,asd29,ASD,1,forced choice,44,sadness,calming
felt touch,asd29,ASD,1,forced choice,45,calming,love
felt touch,asd29,ASD,1,forced choice,46,attention,attention
felt touch,asd29,ASD,1,forced choice,47,gratitude,gratitude
felt touch,asd29,ASD,1,forced choice,48,love,love
felt touch,asd29,ASD,1,forced choice,49,attention,attention
felt touch,asd29,ASD,1,forced choice,50,calming,calming
felt touch,asd29,ASD,1,forced choice,51,gratitude,happiness
felt touch,asd29,ASD,1,forced choice,52,sadness,gratitude
felt touch,asd29,ASD,1,forced choice,53,happiness,other
felt touch,asd29,ASD,1,forced choice,54,love,love
felt touch,asd29,ASD,1,forced choice,55,calming,love
felt touch,asd29,ASD,1,forced choice,56,gratitude,happiness
felt touch,asd29,ASD,1,forced choice,57,happiness,other
felt touch,asd29,ASD,1,forced choice,58,sadness,gratitude
felt touch,asd29,ASD,1,forced choice,59,love,love
felt touch,asd29,ASD,1,forced choice,60,attention,attention
felt touch,asd30,ASD,1,forced choice,1,happiness,attention
felt touch,asd30,ASD,1,forced choice,2,gratitude,calming
felt touch,asd30,ASD,1,forced choice,3,calming,love
felt touch,asd30,ASD,1,forced choice,4,attention,attention
felt touch,asd30,ASD,1,forced choice,5,love,calming
felt touch,asd30,ASD,1,forced choice,6,sadness,love
felt touch,asd30,ASD,1,forced choice,7,attention,attention
felt touch,asd30,ASD,1,forced choice,8,love,calming
felt touch,asd30,ASD,1,forced choice,9,happiness,happiness
felt touch,asd30,ASD,1,forced choice,10,gratitude,gratitude
felt touch,asd30,ASD,1,forced choice,11,sadness,gratitude
felt touch,asd30,ASD,1,forced choice,12,calming,love
felt touch,asd30,ASD,1,forced choice,13,happiness,attention
felt touch,asd30,ASD,1,forced choice,14,gratitude,gratitude
felt touch,asd30,ASD,1,forced choice,15,calming,calming
felt touch,asd30,ASD,1,forced choice,16,attention,attention
felt touch,asd30,ASD,1,forced choice,17,love,love
felt touch,asd30,ASD,1,forced choice,18,sadness,calming
felt touch,asd30,ASD,1,forced choice,19,happiness,happiness
felt touch,asd30,ASD,1,forced choice,20,calming,love
felt touch,asd30,ASD,1,forced choice,21,sadness,sadness
felt touch,asd30,ASD,1,forced choice,22,gratitude,gratitude
felt touch,asd30,ASD,1,forced choice,23,attention,attention
felt touch,asd30,ASD,1,forced choice,24,love,love
felt touch,asd30,ASD,1,forced choice,25,sadness,sadness
felt touch,asd30,ASD,1,forced choice,26,attention,attention
felt touch,asd30,ASD,1,forced choice,27,gratitude,calming
felt touch,asd30,ASD,1,forced choice,28,calming,calming
felt touch,asd30,ASD,1,forced choice,29,love,love
felt touch,asd30,ASD,1,forced choice,30,happiness,happiness
felt touch,asd30,ASD,1,forced choice,31,gratitude,attention
felt touch,asd30,ASD,1,forced choice,32,calming,calming
felt touch,asd30,ASD,1,forced choice,33,love,love
felt touch,asd30,ASD,1,forced choice,34,sadness,sadness
felt touch,asd30,ASD,1,forced choice,35,happiness,attention
felt touch,asd30,ASD,1,forced choice,36,attention,attention
felt touch,asd30,ASD,1,forced choice,37,love,love
felt touch,asd30,ASD,1,forced choice,38,sadness,calming
felt touch,asd30,ASD,1,forced choice,39,happiness,attention
felt touch,asd30,ASD,1,forced choice,40,attention,attention
felt touch,asd30,ASD,1,forced choice,41,gratitude,happiness
felt touch,asd30,ASD,1,forced choice,42,calming,calming
felt touch,asd30,ASD,1,forced choice,43,sadness,sadness
felt touch,asd30,ASD,1,forced choice,44,love,attention
felt touch,asd30,ASD,1,forced choice,45,gratitude,calming
felt touch,asd30,ASD,1,forced choice,46,calming,love
felt touch,asd30,ASD,1,forced choice,47,attention,attention
felt touch,asd30,ASD,1,forced choice,48,happiness,happiness
felt touch,asd30,ASD,1,forced choice,49,attention,attention
felt touch,asd30,ASD,1,forced choice,50,gratitude,gratitude
felt touch,asd30,ASD,1,forced choice,51,happiness,happiness
felt touch,asd30,ASD,1,forced choice,52,love,love
felt touch,asd30,ASD,1,forced choice,53,calming,calming
felt touch,asd30,ASD,1,forced choice,54,sadness,sadness
felt touch,asd30,ASD,1,forced choice,55,love,attention
felt touch,asd30,ASD,1,forced choice,56,attention,attention
felt touch,asd30,ASD,1,forced choice,57,gratitude,happiness
felt touch,asd30,ASD,1,forced choice,58,sadness,happiness
felt touch,asd30,ASD,1,forced choice,59,calming,happiness
felt touch,asd30,ASD,1,forced choice,60,happiness,happiness
felt touch,asd31,ASD,1,forced choice,1,gratitude,attention
felt touch,asd31,ASD,1,forced choice,2,sadness,love
felt touch,asd31,ASD,1,forced choice,3,attention,attention
felt touch,asd31,ASD,1,forced choice,4,love,calming
felt touch,asd31,ASD,1,forced choice,5,calming,love
felt touch,asd31,ASD,1,forced choice,6,happiness,happiness
felt touch,asd31,ASD,1,forced choice,7,sadness,love
felt touch,asd31,ASD,1,forced choice,8,happiness,other
felt touch,asd31,ASD,1,forced choice,9,attention,attention
felt touch,asd31,ASD,1,forced choice,10,calming,love
felt touch,asd31,ASD,1,forced choice,11,gratitude,attention
felt touch,asd31,ASD,1,forced choice,12,love,gratitude
felt touch,asd31,ASD,1,forced choice,13,calming,love
felt touch,asd31,ASD,1,forced choice,14,happiness,happiness
felt touch,asd31,ASD,1,forced choice,15,attention,attention
felt touch,asd31,ASD,1,forced choice,16,sadness,calming
felt touch,asd31,ASD,1,forced choice,17,love,gratitude
felt touch,asd31,ASD,1,forced choice,18,gratitude,attention
felt touch,asd31,ASD,1,forced choice,19,happiness,happiness
felt touch,asd31,ASD,1,forced choice,20,sadness,calming
felt touch,asd31,ASD,1,forced choice,21,attention,attention
felt touch,asd31,ASD,1,forced choice,22,calming,love
felt touch,asd31,ASD,1,forced choice,23,love,gratitude
felt touch,asd31,ASD,1,forced choice,24,gratitude,attention
felt touch,asd31,ASD,1,forced choice,25,sadness,calming
felt touch,asd31,ASD,1,forced choice,26,calming,love
felt touch,asd31,ASD,1,forced choice,27,happiness,attention
felt touch,asd31,ASD,1,forced choice,28,love,gratitude
felt touch,asd31,ASD,1,forced choice,29,gratitude,attention
felt touch,asd31,ASD,1,forced choice,30,attention,attention
felt touch,asd31,ASD,1,forced choice,31,gratitude,attention
felt touch,asd31,ASD,1,forced choice,32,happiness,happiness
felt touch,asd31,ASD,1,forced choice,33,sadness,calming
felt touch,asd31,ASD,1,forced choice,34,attention,attention
felt touch,asd31,ASD,1,forced choice,35,love,calming
felt touch,asd31,ASD,1,forced choice,36,calming,love
felt touch,asd31,ASD,1,forced choice,37,gratitude,attention
felt touch,asd31,ASD,1,forced choice,38,calming,love
felt touch,asd31,ASD,1,forced choice,39,happiness,happiness
felt touch,asd31,ASD,1,forced choice,40,sadness,calming
felt touch,asd31,ASD,1,forced choice,41,love,love
felt touch,asd31,ASD,1,forced choice,42,attention,attention
felt touch,asd31,ASD,1,forced choice,43,love,love
felt touch,asd31,ASD,1,forced choice,44,sadness,calming
felt touch,asd31,ASD,1,forced choice,45,attention,attention
felt touch,asd31,ASD,1,forced choice,46,gratitude,attention
felt touch,asd31,ASD,1,forced choice,47,calming,calming
felt touch,asd31,ASD,1,forced choice,48,happiness,happiness
felt touch,asd31,ASD,1,forced choice,49,love,love
felt touch,asd31,ASD,1,forced choice,50,happiness,attention
felt touch,asd31,ASD,1,forced choice,51,sadness,calming
felt touch,asd31,ASD,1,forced choice,52,attention,attention
felt touch,asd31,ASD,1,forced choice,53,gratitude,attention
felt touch,asd31,ASD,1,forced choice,54,calming,calming
felt touch,asd31,ASD,1,forced choice,55,gratitude,attention
felt touch,asd31,ASD,1,forced choice,56,calming,calming
