experiment,PID,group,Experimenter,task,trial,cued,response
viewed touch,R_3NPXiScGvRygq07,Control,3,forced choice,4,attention,-10
viewed touch,R_3NPXiScGvRygq07,Control,3,forced choice,6,calming,10
viewed touch,R_3NPXiScGvRygq07,Control,3,forced choice,5,gratitude,-1.1999999999999993
viewed touch,R_3NPXiScGvRygq07,Control,3,forced choice,1,happiness,3.4000000000000004
viewed touch,R_3NPXiScGvRygq07,Control,3,forced choice,2,love,-5.4
viewed touch,R_3NPXiScGvRygq07,Control,3,forced choice,3,sadness,10
viewed touch,R_WihbTOz3FY6TGRb,ASD,3,free text,5,attention,-5.6
viewed touch,R_WihbTOz3FY6TGRb,ASD,3,free text,1,calming,6.199999999999999
viewed touch,R_WihbTOz3FY6TGRb,ASD,3,free text,2,gratitude,0.5999999999999996
viewed touch,R_WihbTOz3FY6TGRb,ASD,3,free text,6,happiness,-3.5999999999999996
viewed touch,R_WihbTOz3FY6TGRb,ASD,3,free text,3,love,9.600000000000001
viewed touch,R_WihbTOz3FY6TGRb,ASD,3,free text,4,sadness,0.40000000000000036
viewed touch,R_R34zgNP0TlelQu5,Control,3,forced choice,2,attention,0.8000000000000007
viewed touch,R_R34zgNP0TlelQu5,Control,3,forced choice,1,calming,6.399999999999999
viewed touch,R_R34zgNP0TlelQu5,Control,3,forced choice,5,gratitude,0.40000000000000036
viewed touch,R_R34zgNP0TlelQu5,Control,3,forced choice,6,happiness,7
viewed touch,R_R34zgNP0TlelQu5,Control,3,forced choice,3,love,7.800000000000001
viewed touch,R_R34zgNP0TlelQu5,Control,3,forced choice,4,sadness,4.199999999999999
viewed touch,R_246l8RFNXFuBfCo,Control,3,free text,5,attention,-5
viewed touch,R_246l8RFNXFuBfCo,Control,3,free text,2,calming,-6.8
viewed touch,R_246l8RFNXFuBfCo,Control,3,free text,6,gratitude,-6
viewed touch,R_246l8RFNXFuBfCo,Control,3,free text,3,happiness,-10
viewed touch,R_246l8RFNXFuBfCo,Control,3,free text,4,love,-9.8
viewed touch,R_246l8RFNXFuBfCo,Control,3,free text,1,sadness,-3.8
viewed touch,R_2QQicbswK20VFgy,ASD,3,forced choice,5,attention,-5.4
viewed touch,R_2QQicbswK20VFgy,ASD,3,forced choice,3,calming,-5.4
viewed touch,R_2QQicbswK20VFgy,ASD,3,forced choice,1,gratitude,4.4
viewed touch,R_2QQicbswK20VFgy,ASD,3,forced choice,4,happiness,5.6
viewed touch,R_2QQicbswK20VFgy,ASD,3,forced choice,6,love,-10
viewed touch,R_2QQicbswK20VFgy,ASD,3,forced choice,2,sadness,10
viewed touch,R_3pirmIUSrsydYng,Control,3,forced choice,5,attention,-2
viewed touch,R_3pirmIUSrsydYng,Control,3,forced choice,3,calming,2.4000000000000004
viewed touch,R_3pirmIUSrsydYng,Control,3,forced choice,4,gratitude,-0.8000000000000007
viewed touch,R_3pirmIUSrsydYng,Control,3,forced choice,2,happiness,-2
viewed touch,R_3pirmIUSrsydYng,Control,3,forced choice,1,love,9.8
viewed touch,R_3pirmIUSrsydYng,Control,3,forced choice,6,sadness,1.5999999999999996
viewed touch,R_XttHg9kRXHX0rmx,Control,3,free text,2,attention,3
viewed touch,R_XttHg9kRXHX0rmx,Control,3,free text,6,calming,10
viewed touch,R_XttHg9kRXHX0rmx,Control,3,free text,4,gratitude,10
viewed touch,R_XttHg9kRXHX0rmx,Control,3,free text,1,happiness,6.800000000000001
viewed touch,R_XttHg9kRXHX0rmx,Control,3,free text,3,love,10
viewed touch,R_XttHg9kRXHX0rmx,Control,3,free text,5,sadness,10
viewed touch,R_32WaPJUmL0nFSLK,ASD,3,forced choice,5,attention,-8.4
viewed touch,R_32WaPJUmL0nFSLK,ASD,3,forced choice,1,calming,2
viewed touch,R_32WaPJUmL0nFSLK,ASD,3,forced choice,6,gratitude,-1.5999999999999996
viewed touch,R_32WaPJUmL0nFSLK,ASD,3,forced choice,3,happiness,-0.5999999999999996
viewed touch,R_32WaPJUmL0nFSLK,ASD,3,forced choice,2,love,4.800000000000001
viewed touch,R_32WaPJUmL0nFSLK,ASD,3,forced choice,4,sadness,1
viewed touch,R_1MSfdoNGyM0XpiS,ASD,3,free text,3,attention,-2
viewed touch,R_1MSfdoNGyM0XpiS,ASD,3,free text,2,calming,10
viewed touch,R_1MSfdoNGyM0XpiS,ASD,3,free text,5,gratitude,-1.8000000000000007
viewed touch,R_1MSfdoNGyM0XpiS,ASD,3,free text,6,happiness,-3.2
viewed touch,R_1MSfdoNGyM0XpiS,ASD,3,free text,4,love,10
viewed touch,R_1MSfdoNGyM0XpiS,ASD,3,free text,1,sadness,10
viewed touch,R_22x0EVAx1CCS8se,ASD,3,forced choice,2,attention,-10
viewed touch,R_22x0EVAx1CCS8se,ASD,3,forced choice,4,calming,-10
viewed touch,R_22x0EVAx1CCS8se,ASD,3,forced choice,1,gratitude,-10
viewed touch,R_22x0EVAx1CCS8se,ASD,3,forced choice,5,happiness,-10
viewed touch,R_22x0EVAx1CCS8se,ASD,3,forced choice,6,love,-10
viewed touch,R_22x0EVAx1CCS8se,ASD,3,forced choice,3,sadness,-10
viewed touch,R_1QGYqTgeSBrD04k,ASD,3,forced choice,3,attention,1
viewed touch,R_1QGYqTgeSBrD04k,ASD,3,forced choice,1,calming,-1.4000000000000004
viewed touch,R_1QGYqTgeSBrD04k,ASD,3,forced choice,6,gratitude,-4.6
viewed touch,R_1QGYqTgeSBrD04k,ASD,3,forced choice,2,happiness,-1.5999999999999996
viewed touch,R_1QGYqTgeSBrD04k,ASD,3,forced choice,4,love,-0.1999999999999993
viewed touch,R_1QGYqTgeSBrD04k,ASD,3,forced choice,5,sadness,-7
viewed touch,R_1HkIvEu8zfMWlhJ,ASD,3,free text,5,attention,-10
viewed touch,R_1HkIvEu8zfMWlhJ,ASD,3,free text,1,calming,2.1999999999999993
viewed touch,R_1HkIvEu8zfMWlhJ,ASD,3,free text,2,gratitude,-6
viewed touch,R_1HkIvEu8zfMWlhJ,ASD,3,free text,3,happiness,-8
viewed touch,R_1HkIvEu8zfMWlhJ,ASD,3,free text,6,love,7.399999999999999
viewed touch,R_1HkIvEu8zfMWlhJ,ASD,3,free text,4,sadness,10
viewed touch,R_1LFjvwD4XZPV7q1,ASD,3,free text,5,attention,-7.8
viewed touch,R_1LFjvwD4XZPV7q1,ASD,3,free text,2,calming,-5.8
viewed touch,R_1LFjvwD4XZPV7q1,ASD,3,free text,6,gratitude,-8.2
viewed touch,R_1LFjvwD4XZPV7q1,ASD,3,free text,1,happiness,4.800000000000001
viewed touch,R_1LFjvwD4XZPV7q1,ASD,3,free text,4,love,-3.5999999999999996
viewed touch,R_1LFjvwD4XZPV7q1,ASD,3,free text,3,sadness,3.8000000000000007
viewed touch,R_a64UwqoKzL2SVGh,Control,3,free text,3,attention,7.199999999999999
viewed touch,R_a64UwqoKzL2SVGh,Control,3,free text,5,calming,10
viewed touch,R_a64UwqoKzL2SVGh,Control,3,free text,6,gratitude,2.5999999999999996
viewed touch,R_a64UwqoKzL2SVGh,Control,3,free text,2,happiness,0.8000000000000007
viewed touch,R_a64UwqoKzL2SVGh,Control,3,free text,1,love,10
viewed touch,R_a64UwqoKzL2SVGh,Control,3,free text,4,sadness,10
